long,lat,disturb,rainann,soildepth,soilfert,tempann,topo,easting,northing,plot,Species,pres.abs,id
152.2435,-31.5607,2,1232,1100,2,144,-11,-141887.769204747,6488389.62644232,573,Eulamprus murrayi,0,4581
152.9694,-28.3393,1,1248,959,2,171,-11,-91680.038889184,6850394.32216912,18,Cacophis kreftii,0,137
152.2422,-29.8426,1,1196,1059,2,134,2,-153569.490242912,6679419.46406309,384,Egernia mcpheei,0,3068
152.1501,-32.5416,3,1396,1100,2,170,-14,-143827.007650952,6378766.98141372,634,Cacophis kreftii,0,5065
152.4114,-29.589,3,2080,1169,2,132,17,-138782.88664242,6708569.21919172,331,Eulamprus murrayi,0,2645
153.081,-30.1155,2,1760,1019,2,167,10,-70718.7171520564,6653591.81441433,454,Eulamprus murrayi,0,3629
153.2605,-29.6875,3,1482,1149,2,186,4,-55764.0716119368,6702025.5698269,356,Ophioscincus truncatus,0,2846
153.1287,-28.4602,3,2820,1159,4,132,54,-75362.9991994329,6837736.95951694,90,Ophioscincus truncatus,0,718
153.1389,-28.4385,1,2452,1090,4,145,50,-74479.428884286,6840196.89257894,85,Egernia mcpheei,0,676
152.7335,-28.8337,3,1204,1059,2,177,-4,-111987.574051639,6794257.38010052,205,Egernia mcpheei,0,1636
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Pseudechis porphyricaus,0,1271
152.1501,-32.5416,3,1396,1100,2,170,-14,-143827.007650952,6378766.98141372,634,Eulamprus murrayi,0,5069
153.1736,-28.4493,3,1558,1149,2,185,-14,-71013.5035560221,6839163.13240084,87,Coeranoscincus reticulatus,1,691
152.3434,-32.0303,3,1142,1090,2,169,-21,-129167.05091116,6436767.94572955,612,Ophioscincus truncatus,1,4894
153.0783,-29.3484,3,1318,1100,1,180,23,-75363.9269592927,6738807.88886261,311,Egernia mcpheei,0,2484
152.5295,-29.9468,1,1042,980,2,170,50,-125067.694169073,6669443.0445974,400,Eulamprus murrayi,0,3197
152.4753,-29.6091,3,1920,1129,2,138,-5,-132447.504645646,6706687.07438538,338,Saltuarius swaini,0,2704
152.3643,-29.1935,3,1110,1039,2,171,-13,-145870.613696288,6752281.13760517,273,Coeranoscincus reticulatus,0,2179
153.137,-30.1101,2,1604,1169,2,186,-3,-65340.5697630112,6654471.79599168,450,Coeranoscincus reticulatus,0,3595
152.6402,-29.718,2,1056,1070,2,187,-10,-115761.593020762,6695476.19653521,369,Pseudechis porphyricaus,0,2951
153.5548,-28.3039,2,1746,1370,1,200,0,-34321.800023131,6857070.2411377,13,Ophioscincus truncatus,0,102
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Calyptotis scutirostrum,1,1058
152.7397,-28.8066,2,1436,1100,5,166,-16,-111540.073845013,6797301.52655841,199,Cacophis kreftii,0,1585
153.0204,-28.4115,2,1474,1129,5,175,-8,-86266.8240696947,6842622.24288955,73,Saltuarius swaini,0,584
152.3153,-29.1427,1,1318,1110,1,141,7,-150973.95113325,6757657.42911899,256,Eulamprus murrayi,0,2045
152.5527,-31.2301,3,1446,1009,2,178,20,-114618.583125146,6526920.3857884,548,Ophioscincus truncatus,0,4382
152.4389,-29.0999,2,1358,1000,2,158,-13,-139175.743651501,6763098.07298971,248,Coeranoscincus reticulatus,0,1979
152.2948,-29.1372,2,1318,1070,1,139,-8,-153010.118576574,6758154.60282466,253,Egernia mcpheei,0,2020
152.5606,-29.9488,2,1258,1090,2,158,-4,-122044.430318249,6669390.77405921,402,Saltuarius swaini,0,3216
152.2422,-29.8426,1,1196,1059,2,134,2,-153569.490242912,6679419.46406309,384,Eulamprus murrayi,0,3069
152.081,-30.9262,1,986,1049,2,126,15,-161800.719121155,6557977.93316393,520,Calyptotis scutirostrum,0,4154
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Egernia mcpheei,0,940
151.9258,-30.0065,2,882,1029,1,129,-7,-183117.979709587,6659336.48582204,421,Cacophis kreftii,0,3361
152.3557,-29.2512,1,1666,879,2,137,31,-146344.785848981,6745817.96919314,289,Eulamprus murrayi,0,2309
152.7376,-28.8409,3,1182,1070,2,178,2,-111543.951324666,6793478.37953304,206,Cacophis kreftii,0,1641
152.7135,-28.6278,2,1426,1149,2,168,-14,-115156.930903262,6817038.96223258,167,Coeranoscincus reticulatus,0,1331
153.3966,-29.0662,1,1446,1320,1,194,0,-45884.998116622,6771685.40364584,242,Coeranoscincus reticulatus,0,1931
152.5043,-30.028,1,1306,959,2,141,28,-126993.611603368,6660277.92353891,428,Coeranoscincus reticulatus,1,3419
152.1774,-29.6708,2,1516,959,2,123,24,-160986.00622049,6698152.27006786,351,Egernia mcpheei,0,2804
153.1598,-30.0667,3,1534,1159,2,186,-6,-63385.526461766,6659406.67234451,435,Eulamprus murrayi,0,3477
153.1307,-28.462,3,2772,1139,4,135,-5,-75156.8333834303,6837546.59756221,93,Pseudechis porphyricaus,0,743
152.5043,-30.028,1,1306,959,2,141,28,-126993.611603368,6660277.92353891,428,Egernia mcpheei,0,3420
152.0628,-30.8593,3,716,910,2,163,38,-164010.369539982,6565308.88224626,506,Coeranoscincus reticulatus,0,4043
151.922,-29.9794,1,954,1080,1,122,5,-183672.979473333,6662328.07603448,414,Eulamprus murrayi,0,3309
152.9753,-29.3304,3,1228,1129,2,188,2,-85494.1537825839,6740293.79231895,304,Eulamprus murrayi,0,2429
152.4208,-31.161,2,2348,1129,2,121,23,-127676.896752152,6533856.32085868,532,Saltuarius swaini,0,4256
152.4114,-29.589,3,2080,1169,2,132,17,-138782.88664242,6708569.21919172,331,Ophioscincus truncatus,1,2646
153.4951,-28.1705,3,1594,1159,2,200,-1,-40865.5086195344,6871619.40086448,4,Saltuarius swaini,0,32
153.2327,-28.3915,3,1860,1120,2,169,1,-65519.3030285004,6845864.85170442,50,Saltuarius swaini,0,400
152.4176,-29.5962,1,1820,1000,2,137,0,-138134.799450657,6707803.08097489,334,Coeranoscincus reticulatus,0,2667
151.188,-31.33,3,900,920,2,142,-23,-244264.281766914,6507340.56946903,556,Coeranoscincus reticulatus,0,4443
151.5624,-31.8597,3,1308,1070,2,113,27,-204468.933465913,6450896.48327675,592,Ophioscincus truncatus,0,4734
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Cacophis kreftii,0,1265
153.1287,-28.462,3,2772,1139,4,135,1,-75353.1982293057,6837536.97534272,92,Coeranoscincus reticulatus,0,731
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Eulamprus murrayi,0,1373
153.2327,-28.3915,3,1860,1120,2,169,1,-65519.3030285004,6845864.85170442,50,Calyptotis scutirostrum,0,394
152.6792,-28.4888,2,1470,1059,2,161,19,-119338.87811833,6832311.15904512,117,Eulamprus murrayi,0,933
151.4373,-32.1361,3,1796,1059,5,122,8,-214184.626685129,6419316.50196326,621,Pseudechis porphyricaus,0,4967
152.301,-29.1318,2,1340,1110,1,138,0,-152439.192168726,6758789.68653605,251,Cacophis kreftii,0,2001
152.5274,-29.9541,1,1154,1000,2,160,38,-125225.02885331,6668620.03383924,407,Calyptotis scutirostrum,0,3250
153.3438,-29.2794,1,1572,1330,1,192,1,-49894.2730985837,6747756.46707972,293,Pseudechis porphyricaus,0,2343
152.1926,-29.5752,3,1420,1070,1,135,-6,-160137.175183615,6708870.73185706,328,Cacophis kreftii,0,2617
152.1775,-29.6618,2,1486,1090,2,126,-2,-161035.564347702,6699153.69712086,350,Saltuarius swaini,0,2800
152.301,-29.1318,2,1340,1110,1,138,0,-152439.192168726,6758789.68653605,251,Egernia mcpheei,0,2004
153.2314,-29.6388,3,1570,1090,2,185,8,-58857.2283117066,6707294.82173489,345,Eulamprus murrayi,0,2757
152.3677,-29.652,2,1514,1019,2,153,17,-142626.866475306,6701321.62199924,346,Calyptotis scutirostrum,0,2762
151.6036,-31.3712,3,1232,1090,4,103,19,-204255.497050102,6505512.7825163,559,Ophioscincus truncatus,0,4470
153.0919,-28.3862,3,2092,1169,4,148,-4,-79381.2357397435,6845781.19738334,47,Saltuarius swaini,0,376
153.2978,-29.7217,1,1512,1299,1,186,6,-51958.1449948344,6698406.00349235,372,Eulamprus murrayi,0,2973
152.5749,-29.9903,3,1198,1029,2,159,9,-120400.614230231,6664855.59627825,418,Cacophis kreftii,0,3337
153.5418,-28.5494,2,1810,1370,1,198,1,-34359.3605187094,6829747.4641776,150,Cacophis kreftii,0,1193
153.0755,-28.3718,1,2000,1129,4,143,5,-81071.585326861,6847301.76412415,27,Coeranoscincus reticulatus,1,211
153.493,-28.1687,3,1594,1159,2,200,0,-41081.2907853927,6871809.90930948,2,Saltuarius swaini,0,16
152.5429,-28.3494,3,1080,959,2,166,4,-133559.55913296,6847093.21118274,23,Coeranoscincus reticulatus,1,179
152.6425,-28.4634,3,1232,1019,2,164,10,-123092.961228372,6834943.56739009,94,Ophioscincus truncatus,0,750
152.6526,-28.4923,2,1388,1049,2,160,9,-121930.447488692,6831783.7962185,122,Eulamprus murrayi,0,973
152.149,-31.2894,2,1714,1110,2,119,3,-152774.682201317,6517995.23685991,553,Coeranoscincus reticulatus,0,4419
152.3013,-28.7726,2,1132,1000,2,162,2,-154680.904774922,6798732.86570032,185,Coeranoscincus reticulatus,1,1475
151.1783,-31.6149,1,1356,1080,4,99,8,-242916.649698275,6475563.53924511,579,Pseudechis porphyricaus,0,4631
152.3897,-28.7188,3,1062,990,2,173,23,-146353.923264982,6805201.04834351,176,Cacophis kreftii,0,1401
152.5443,-31.2192,3,1644,949,2,164,32,-115491.997825901,6528084.9472762,544,Cacophis kreftii,0,4345
152.2613,-28.9258,3,1114,1019,2,158,11,-157628.595163146,6781474.60411432,225,Calyptotis scutirostrum,0,1794
152.0602,-30.9189,3,1036,990,2,125,17,-163845.617783855,6558665.20310326,518,Saltuarius swaini,0,4144
152.1595,-29.3386,1,1440,1090,2,129,1,-164907.141677267,6734992.82147675,308,Coeranoscincus reticulatus,0,2459
153.1308,-30.1173,2,1670,1100,3,183,8,-65898.1917227338,6653641.00290433,456,Coeranoscincus reticulatus,0,3643
152.3973,-28.4752,1,1106,1070,4,157,-10,-147109.711119875,6832327.45616153,101,Coeranoscincus reticulatus,0,803
151.3917,-31.9551,1,1738,1149,5,93,3,-219929.371569564,6439150.92524844,604,Cacophis kreftii,0,4825
152.1073,-30.8073,1,824,920,2,167,-33,-160099.441241579,6571357.13800851,494,Ophioscincus truncatus,0,3950
152.7436,-28.8987,2,1174,1059,2,178,-28,-110616.719576928,6787085.30761186,215,Cacophis kreftii,0,1713
153.2197,-29.9493,2,1372,1110,2,187,-2,-58257.6048943475,6672743.96684541,403,Eulamprus murrayi,0,3221
153.0265,-28.4151,2,1634,1039,5,168,28,-85647.642077096,6842252.08566301,78,Eulamprus murrayi,0,621
152.3288,-28.9641,2,1412,1009,2,139,12,-150784.191440288,6777591.42724006,234,Calyptotis scutirostrum,0,1866
152.194,-29.9254,1,1042,1049,2,134,-3,-157694.599141127,6669935.38089694,394,Cacophis kreftii,0,3145
152.4304,-29.1486,3,1454,1049,2,153,0,-139702.22082351,6757637.17957907,260,Saltuarius swaini,0,2080
152.3652,-28.7061,3,1088,970,2,169,21,-148834.228828815,6806479.17622519,172,Egernia mcpheei,0,1372
152.7415,-28.8987,4,1162,1100,2,173,25,-110822.113763642,6787074.42336939,214,Cacophis kreftii,0,1705
151.5501,-31.5655,3,1038,1009,2,118,8,-207886.91265836,6483548.22772142,575,Ophioscincus truncatus,1,4598
152.4176,-29.5962,1,1820,1000,2,137,0,-138134.799450657,6707803.08097489,334,Calyptotis scutirostrum,0,2666
152.0654,-29.717,1,1006,959,1,136,-21,-171554.107513456,6692364.34898711,368,Eulamprus murrayi,0,2941
153.3088,-28.5718,1,2006,1210,5,184,-18,-57091.7358988385,6826193.23264818,158,Pseudechis porphyricaus,0,1263
152.3116,-28.7762,2,1146,1029,2,163,13,-153649.192596345,6798389.56853004,187,Pseudechis porphyricaus,0,1495
152.2298,-29.848,1,1258,1039,2,134,1,-154736.086894225,6678748.04203396,387,Egernia mcpheei,0,3092
152.2695,-28.9349,3,1190,1039,2,158,-5,-156768.616233883,6780508.50732801,226,Coeranoscincus reticulatus,1,1803
152.0654,-29.717,1,1006,959,1,136,-21,-171554.107513456,6692364.34898711,368,Ophioscincus truncatus,0,2942
152.0628,-29.5455,2,1102,1009,2,131,14,-172954.026456263,6711423.30484984,321,Saltuarius swaini,0,2568
152.7497,-28.8987,2,1146,1029,2,181,-33,-110020.100859829,6787116.90272986,216,Ophioscincus truncatus,0,1726
152.6485,-28.4977,3,1330,1100,2,164,4,-122301.197680874,6831162.17696098,126,Egernia mcpheei,1,1004
152.7054,-28.626,2,1482,1080,1,164,16,-115961.85299911,6817197.07567746,166,Cacophis kreftii,0,1321
153.2307,-28.3824,3,1674,1120,2,183,-10,-65764.342144118,6846866.34499654,45,Ophioscincus truncatus,0,358
152.3328,-32.0321,3,1192,1090,2,170,-17,-130158.516381824,6436505.64514173,613,Egernia mcpheei,0,4900
153.319,-28.5592,1,2214,1169,5,178,-18,-56158.084536112,6827640.49763384,153,Eulamprus murrayi,0,1221
152.3681,-31.1968,1,1982,920,2,137,-12,-132475.496139261,6529574.35995134,538,Cacophis kreftii,0,4297
151.9366,-32.5887,3,1148,1100,2,173,0,-163586.979633056,6372209.14224102,636,Ophioscincus truncatus,0,5086
151.6162,-31.6582,3,814,860,2,153,53,-200889.708669407,6473664.23176859,587,Cacophis kreftii,0,4689
152.4103,-31.1664,1,2318,1190,2,123,4,-128644.80040642,6533196.04348179,533,Egernia mcpheei,0,4260
153.1777,-28.4583,3,1578,1129,2,185,-5,-70562.3455337335,6838182.8228656,88,Cacophis kreftii,0,697
152.5611,-31.2247,2,1602,949,2,176,16,-113851.368029312,6527567.60057088,546,Ophioscincus truncatus,0,4366
152.0685,-30.9279,1,1004,1000,2,125,-1,-162987.288966321,6557714.06827964,521,Coeranoscincus reticulatus,0,4163
153.1102,-28.3952,3,2286,1159,4,148,-11,-77534.0953293714,6844869.58424543,51,Cacophis kreftii,0,401
152.7711,-28.4998,2,1536,959,2,167,-42,-110250.872026258,6831561.92472725,128,Eulamprus murrayi,0,1021
152.426,-32.0271,3,1124,1090,2,169,-3,-121366.486452342,6437604.83628043,610,Ophioscincus truncatus,0,4878
151.7869,-32.6252,2,1210,899,2,167,-1,-177404.950550037,6367198.72447545,641,Calyptotis scutirostrum,0,5122
153.2838,-28.4022,1,1932,1110,4,168,-29,-60442.8428113636,6844916.24794458,60,Pseudechis porphyricaus,0,479
153.3888,-29.18,1,1648,1330,1,191,13,-46041.7303786136,6759008.75778434,269,Cacophis kreftii,0,2145
152.9753,-29.3304,3,1228,1129,2,188,2,-85494.1537825839,6740293.79231895,304,Cacophis kreftii,0,2425
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Pseudechis porphyricaus,0,903
152.4304,-29.1486,3,1454,1049,2,153,0,-139702.22082351,6757637.17957907,260,Ophioscincus truncatus,0,2078
152.057,-30.8178,3,954,910,2,132,23,-164854.941425899,6569889.37890586,501,Pseudechis porphyricaus,0,4007
152.1988,-29.5734,3,1488,1019,1,132,18,-159546.266625525,6709106.39433966,326,Calyptotis scutirostrum,0,2602
153.1058,-30.0812,3,1508,1080,2,186,-6,-68520.5477469991,6657527.00217382,442,Egernia mcpheei,0,3532
153.2736,-28.404,1,2270,949,2,159,-2,-61435.1928033584,6844668.54431818,61,Cacophis kreftii,0,481
151.922,-29.9794,1,954,1080,1,122,5,-183672.979473333,6662328.07603448,414,Pseudechis porphyricaus,0,3311
153.5707,-28.6071,2,1816,1370,1,198,0,-31234.0531967666,6823468.59821031,164,Pseudechis porphyricaus,0,1311
152.2925,-30.9149,2,1624,1129,2,125,16,-141602.248062495,6560479.29948879,517,Pseudechis porphyricaus,0,4135
152.1657,-31.2985,1,1632,860,2,123,0,-151116.988435754,6517082.75060386,555,Saltuarius swaini,0,4440
152.3369,-30.547,3,1492,1120,2,126,32,-139787.964672713,6601638.98677139,480,Calyptotis scutirostrum,0,3834
153.1634,-28.4638,3,1638,1120,2,181,-12,-71936.5797575373,6837503.47253218,96,Eulamprus murrayi,0,765
153.3784,-29.1529,2,1622,1120,2,192,-15,-47199.9003217968,6761970.31217762,262,Cacophis kreftii,0,2089
152.4629,-28.4267,1,1262,1129,4,147,12,-140959.469933914,6838073.53823004,81,Eulamprus murrayi,0,645
152.4993,-28.2579,2,1570,1110,2,158,-4,-138397.248869934,6857034.50366113,9,Pseudechis porphyricaus,0,71
153.1494,-30.0721,3,1552,1149,2,186,6,-64359.7231020217,6658755.18860886,438,Egernia mcpheei,0,3500
152.0528,-29.7295,1,880,939,1,150,-6,-172693.362441008,6690900.27281866,375,Saltuarius swaini,0,3000
152.4579,-30.165,1,1170,1039,2,133,9,-130606.171632184,6644790.80822609,463,Eulamprus murrayi,0,3701
152.777,-28.637,3,1182,1070,2,187,-2,-108876.433782581,6816343.47520397,169,Cacophis kreftii,0,1345
152.1921,-28.8586,3,1178,1070,1,139,3,-164829.821681687,6788558.93776823,211,Calyptotis scutirostrum,0,1682
153.1041,-28.379,2,2358,1129,4,137,12,-78221.7758268862,6846640.06918248,40,Pseudechis porphyricaus,0,319
152.3763,-29.2477,3,1614,980,2,141,1,-144358.241751465,6746321.2757456,283,Egernia mcpheei,0,2260
152.6206,-30.5157,3,1846,1100,2,179,-18,-112688.935976116,6606703.99600922,470,Pseudechis porphyricaus,0,3759
153.0572,-28.3989,2,1930,1110,4,154,28,-82720.9694981723,6844201.85252408,55,Calyptotis scutirostrum,0,434
152.4691,-29.6127,3,1946,1149,2,136,0,-133027.176851789,6706252.79980693,340,Ophioscincus truncatus,1,2718
152.7414,-28.9348,2,1190,1120,2,175,15,-110619.113371872,6783061.59249324,227,Eulamprus murrayi,0,1813
152.1501,-32.5416,3,1396,1100,2,170,-14,-143827.007650952,6378766.98141372,634,Egernia mcpheei,0,5068
152.2435,-31.5607,2,1232,1100,2,144,-11,-141887.769204747,6488389.62644232,573,Ophioscincus truncatus,1,4582
151.5113,-32.1442,2,1656,1080,3,156,17,-207115.997600761,6418907.64925328,623,Saltuarius swaini,0,4984
152.2466,-30.902,3,1480,1090,2,124,7,-146089.648133388,6561646.84538545,514,Pseudechis porphyricaus,0,4111
152.4109,-30.024,3,1136,930,2,140,31,-136054.495373423,6660204.06471628,426,Cacophis kreftii,0,3401
152.3453,-30.5434,1,1610,1100,2,123,3,-139003.371755967,6602087.20288179,479,Egernia mcpheei,0,3828
153.2797,-28.3986,1,2010,1039,4,167,3,-60864.6156634532,6845296.97560224,56,Coeranoscincus reticulatus,0,443
152.4311,-30.1251,3,1158,1049,2,132,-17,-133451.630563193,6649077.13745528,458,Egernia mcpheei,0,3660
152.5611,-31.2247,2,1602,949,2,176,16,-113851.368029312,6527567.60057088,546,Calyptotis scutirostrum,0,4362
151.9258,-32.5994,3,1142,1100,2,173,0,-164524.227121531,6370951.2903102,637,Pseudechis porphyricaus,0,5095
152.7316,-28.7795,2,1484,1110,5,164,0,-112492.387376251,6800271.63658075,190,Pseudechis porphyricaus,0,1519
151.616,-31.6709,2,996,870,2,130,17,-200812.616217544,6472250.03913196,589,Saltuarius swaini,0,4712
153.3479,-29.2595,1,1576,1340,1,191,-1,-49601.9573334317,6749986.27727758,291,Egernia mcpheei,0,2324
152.3561,-29.5183,1,2150,1220,1,138,2,-144608.348149952,6716122.24800171,317,Coeranoscincus reticulatus,0,2531
152.1945,-29.5969,2,1364,1009,1,137,-4,-159810.28489017,6706468.47926288,333,Calyptotis scutirostrum,0,2658
151.3987,-31.9155,3,1422,1039,2,103,10,-219576.358571837,6443604.26054343,598,Eulamprus murrayi,0,4781
152.9506,-29.334,3,1242,1100,2,187,4,-87878.4440584808,6739769.15961877,305,Ophioscincus truncatus,0,2438
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Cacophis kreftii,0,169
153.2818,-28.3986,1,2008,1049,4,167,15,-60658.3378814965,6845306.80159917,57,Coeranoscincus reticulatus,0,451
152.7425,-28.4979,2,1458,1049,2,170,-18,-113069.978206809,6831626.51450922,127,Saltuarius swaini,0,1016
152.4324,-32.029,3,1142,1100,2,170,-4,-120747.505305778,6437430.65126614,611,Cacophis kreftii,0,4881
151.7219,-32.0978,3,1456,1100,2,143,23,-187533.52509139,6425443.3119003,614,Pseudechis porphyricaus,0,4911
152.4284,-29.1432,3,1448,1059,2,151,-12,-139931.104993164,6758226.59693511,257,Eulamprus murrayi,0,2053
153.3088,-28.5736,1,2020,1179,5,181,-13,-57082.2051583753,6825993.28319997,160,Coeranoscincus reticulatus,0,1275
152.5066,-28.2536,2,1558,1110,2,160,-7,-137704.412592416,6857551.30118634,8,Ophioscincus truncatus,0,62
151.3879,-31.928,1,1434,1059,2,105,7,-220503.100920608,6442140.95723423,600,Cacophis kreftii,0,4793
151.3917,-31.9551,1,1738,1149,5,93,3,-219929.371569564,6439150.92524844,604,Coeranoscincus reticulatus,0,4827
151.8022,-32.6019,3,1096,1009,2,172,-4,-176141.304833996,6369888.3445421,638,Egernia mcpheei,0,5100
152.4753,-29.6091,3,1920,1129,2,138,-5,-132447.504645646,6706687.07438538,338,Pseudechis porphyricaus,0,2703
152.1945,-29.5969,2,1364,1009,1,137,-4,-159810.28489017,6706468.47926288,333,Saltuarius swaini,0,2664
152.3367,-31.1877,1,2208,1139,2,119,-5,-135537.557228227,6530404.91334178,536,Pseudechis porphyricaus,0,4287
153.2192,-29.7129,2,1390,1120,2,186,4,-59628.5956885422,6699003.68133743,366,Cacophis kreftii,0,2921
151.5461,-31.5528,3,1056,910,2,118,25,-208364.726231121,6484935.15028177,571,Saltuarius swaini,0,4568
152.3218,-30.6155,3,1718,1019,2,127,-4,-140787.33934264,6593936.55780868,489,Ophioscincus truncatus,0,3910
153.1389,-28.4385,1,2452,1090,4,145,50,-74479.428884286,6840196.89257894,85,Coeranoscincus reticulatus,0,675
153.2301,-29.9511,2,1396,1100,2,186,-1,-57241.3776917327,6672594.80622664,404,Egernia mcpheei,0,3228
152.1246,-31.43,1,1332,1049,2,133,-9,-154123.588313024,6502214.98367347,561,Ophioscincus truncatus,0,4486
151.1632,-31.6327,1,1314,1110,4,100,15,-244211.913113866,6473478.63800734,584,Eulamprus murrayi,0,4669
152.6485,-28.4977,3,1330,1100,2,164,4,-122301.197680874,6831162.17696098,126,Eulamprus murrayi,0,1005
152.5066,-28.2536,2,1558,1110,2,160,-7,-137704.412592416,6857551.30118634,8,Eulamprus murrayi,0,61
152.1671,-29.9126,1,1004,1059,2,134,3,-160385.352517464,6671203.34737429,392,Ophioscincus truncatus,0,3134
152.7217,-28.6333,3,1428,1120,5,168,-8,-114320.555073989,6816470.06822849,168,Saltuarius swaini,0,1344
153.2307,-28.3824,3,1674,1120,2,183,-10,-65764.342144118,6846866.34499654,45,Pseudechis porphyricaus,0,359
152.4918,-30.0315,1,1208,990,2,145,-1,-128180.553018875,6659819.8711314,429,Cacophis kreftii,0,3425
152.5443,-31.2192,3,1644,949,2,164,32,-115491.997825901,6528084.9472762,544,Eulamprus murrayi,0,4349
153.1389,-28.4385,1,2452,1090,4,145,50,-74479.428884286,6840196.89257894,85,Pseudechis porphyricaus,0,679
